MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,Fence,SaleType,SaleCondition,LivLotRatio,Spaciousness,Bldg_1Fam,Bldg_Duplex,Bldg_Twnhs,Bldg_TwnhsE,Bldg_None,PorchTypes,MedNhbdArea,Feature1,Feature2,MSSubClass_encoded,SalePrice
11,3,63.0,8849,1,2,2,3,3,4,16,2,4,2,10,6,2005,2005,3,1,8,8,1,616.0,5,3,2,5,3,1,6,28.0,1,1656.0,1684.0,1,5,2,5,1684,0,0,1684,0.0,0.0,2,0,2,1,5,6,8,1,5,1,2005.0,2,2.0,564.0,3,3,3,495,72,0,0,0,0,0,8,4,0.19030398915131652,280.6666666666667,0,0,0,1684,0,2,1832.0,3368.0,3376420.0,199410.30821917808,266000.0
13,4,36.0,2592,1,2,1,3,3,4,10,2,4,5,6,4,1976,1976,1,1,5,5,2,0.0,3,3,1,4,3,1,3,129.0,4,175.0,536.0,1,3,2,5,536,576,0,1112,0.0,0.0,1,1,3,1,3,4,8,0,0,1,1976.0,1,1.0,336.0,3,3,3,182,0,0,0,0,0,0,8,4,0.42901234567901236,278.0,0,0,0,1112,0,1,1092.0,1648.0,1059136.0,142350.77409713576,85000.0
4,3,65.0,6435,1,2,1,3,3,4,3,6,0,0,7,6,1939,1950,1,1,8,8,2,0.0,3,3,0,3,3,1,1,0.0,1,972.0,972.0,1,4,2,5,972,605,0,1577,0.0,0.0,1,0,3,1,2,6,8,1,4,5,1939.0,1,1.0,312.0,3,3,3,0,0,0,0,0,0,0,8,4,0.24506604506604507,262.8333333333333,1577,0,0,0,0,0,1231.0,2549.0,1895400.0,144902.68650745545,140200.0
0,3,0.0,12772,1,2,2,3,3,1,12,2,0,2,7,9,1960,1998,3,1,8,8,2,0.0,3,4,1,3,3,2,4,498.0,1,460.0,958.0,1,3,2,5,958,0,0,958,0.0,0.0,1,0,2,1,3,5,8,0,0,1,1960.0,2,1.0,301.0,3,3,3,0,0,0,0,0,0,0,8,4,0.07500782962730974,191.6,958,0,0,0,0,0,1200.0,1916.0,1914084.0,184014.04676214195,151500.0
0,3,0.0,17600,1,2,2,3,3,4,12,2,0,2,7,6,1960,1960,1,1,13,14,1,30.0,3,3,1,3,3,1,4,1270.0,1,208.0,1478.0,1,5,2,4,1478,0,0,1478,1.0,0.0,2,0,3,1,3,6,8,2,4,1,1960.0,1,2.0,498.0,3,3,3,0,40,0,0,0,0,0,8,4,0.08397727272727273,246.33333333333334,1478,0,0,0,0,1,1200.0,2956.0,2896880.0,184014.04676214195,157500.0
13,3,36.0,2448,1,2,1,3,3,4,16,2,3,5,8,6,2003,2004,1,1,12,15,3,106.0,4,3,2,4,3,1,6,573.0,1,191.0,764.0,1,5,2,5,764,862,0,1626,1.0,0.0,2,1,2,1,4,6,8,0,0,3,2003.0,2,2.0,474.0,3,3,3,0,27,0,0,0,0,0,8,4,0.6642156862745098,271.0,0,0,1626,0,0,1,1832.0,2390.0,1531056.0,142350.77409713576,154000.0
5,3,56.0,20431,1,2,3,3,3,4,16,2,0,5,10,6,2005,2006,3,1,5,5,1,870.0,5,3,2,5,3,1,6,1410.0,1,438.0,1848.0,1,5,2,5,1848,880,0,2728,1.0,0.0,2,1,4,1,5,10,8,2,5,1,2006.0,3,3.0,706.0,3,3,3,0,0,0,0,0,0,0,6,5,0.1335225882237776,272.8,2728,0,0,0,0,0,1832.0,4576.0,3707088.0,239166.5956582308,437154.0
11,3,68.0,7820,1,2,2,3,3,4,16,2,4,2,10,6,2007,2007,3,1,8,8,1,362.0,5,3,2,5,3,1,1,0.0,1,1869.0,1869.0,1,5,2,5,1869,0,0,1869,0.0,0.0,2,0,2,1,5,6,8,1,4,1,2007.0,2,2.0,617.0,3,3,3,210,54,0,0,0,0,0,6,5,0.23900255754475702,311.5,0,0,0,1869,0,2,1832.0,3738.0,3751083.0,199410.30821917808,318061.0
11,3,0.0,5271,1,2,2,2,3,4,4,2,0,2,8,6,1986,1986,1,1,13,14,2,0.0,3,3,2,4,3,4,6,1082.0,1,371.0,1453.0,1,4,2,5,1453,0,0,1453,1.0,0.0,1,1,2,1,4,6,8,1,3,1,1986.0,2,2.0,445.0,3,3,3,0,80,0,0,184,0,0,8,0,0.2756592676911402,242.16666666666666,1453,0,0,0,0,2,1694.0,2906.0,2885658.0,199410.30821917808,190000.0
4,3,60.0,9084,1,2,1,3,3,4,7,0,0,0,6,7,1941,1950,1,1,12,13,2,0.0,3,3,1,3,2,2,2,236.0,3,0.0,616.0,1,3,1,5,616,495,0,1111,0.0,1.0,1,0,3,1,3,5,8,0,0,5,1941.0,1,1.0,200.0,3,2,3,48,0,0,0,0,0,0,5,4,0.12230295024218406,222.2,1111,0,0,0,0,1,1195.5,1727.0,1201200.0,144902.68650745545,95000.0
1,4,60.0,8520,1,2,1,3,3,4,17,2,0,2,7,9,1928,2003,1,1,12,13,2,0.0,3,4,0,3,3,1,1,0.0,1,624.0,624.0,1,4,2,5,720,0,0,720,0.0,0.0,1,0,2,1,3,5,8,0,0,5,2005.0,1,2.0,484.0,3,3,3,106,0,0,0,0,0,0,8,4,0.08450704225352113,144.0,720,0,0,0,0,1,1374.0,1344.0,1249872.0,98986.38527397261,105900.0
4,3,60.0,8400,1,2,1,0,3,4,18,2,0,0,7,6,1940,2000,1,1,13,8,2,0.0,3,3,1,3,3,1,2,388.0,1,552.0,940.0,1,5,2,5,1192,403,0,1595,0.0,0.0,1,0,2,1,3,6,8,2,4,1,1940.0,1,1.0,240.0,3,3,3,0,0,108,0,0,0,0,8,4,0.18988095238095237,265.8333333333333,1595,0,0,0,0,1,1536.5,2535.0,1880000.0,144902.68650745545,140000.0
0,3,105.0,11249,1,2,3,3,3,4,5,2,0,2,7,6,1995,1995,1,1,12,13,2,0.0,4,4,2,4,4,1,5,334.0,4,322.0,1200.0,1,5,2,5,1200,0,0,1200,1.0,0.0,2,0,3,1,4,6,8,0,0,1,1995.0,2,2.0,521.0,3,3,3,0,26,0,0,0,0,0,8,4,0.10667614899102143,200.0,1200,0,0,0,0,1,1504.0,2400.0,2394000.0,184014.04676214195,177500.0
0,3,0.0,9248,1,2,2,3,3,4,8,2,0,2,7,7,1992,1992,1,1,6,6,1,106.0,3,3,2,4,3,1,6,560.0,1,598.0,1158.0,1,4,2,5,1167,0,0,1167,1.0,0.0,2,0,3,1,4,6,8,0,0,1,1992.0,2,2.0,400.0,3,3,3,120,26,0,0,0,0,0,8,4,0.126189446366782,194.5,1167,0,0,0,0,2,1560.0,2325.0,2306736.0,184014.04676214195,173000.0
11,4,44.0,4224,1,2,1,3,3,4,10,2,4,2,6,6,1976,1976,1,1,5,5,2,0.0,3,3,2,4,3,1,5,874.0,1,268.0,1142.0,1,3,2,5,1142,0,0,1142,1.0,0.0,1,1,3,1,3,6,8,1,1,1,1976.0,3,2.0,528.0,3,3,3,536,90,0,0,0,0,3,8,4,0.2703598484848485,190.33333333333334,0,0,0,1142,0,2,1092.0,2284.0,2256592.0,199410.30821917808,134000.0
8,3,92.0,6930,1,2,2,3,3,4,4,2,0,7,6,5,1958,1958,3,1,13,7,1,120.0,3,3,1,3,3,3,4,300.0,3,468.0,1062.0,1,5,2,3,1352,0,0,1352,0.0,1.0,1,0,3,1,4,6,6,0,0,3,1958.0,1,1.0,288.0,3,3,3,168,0,294,0,0,0,0,8,0,0.1950937950937951,225.33333333333334,1352,0,0,0,0,2,1694.0,2414.0,2079396.0,169183.56543281843,130000.0
5,3,78.0,12011,1,2,2,3,3,1,15,2,0,5,9,6,1998,1998,1,1,12,13,1,530.0,4,3,2,4,3,3,6,956.0,1,130.0,1086.0,1,5,2,5,1086,838,0,1924,1.0,0.0,2,1,3,1,4,7,8,1,3,1,1998.0,2,2.0,592.0,3,3,3,208,75,0,0,374,0,0,8,4,0.16018649571226376,274.85714285714283,1924,0,0,0,0,3,2418.0,3010.0,2169828.0,239166.5956582308,280000.0
9,3,0.0,7540,1,2,2,3,3,1,11,2,0,6,7,7,1978,1978,1,1,12,13,2,0.0,3,3,1,4,3,3,6,773.0,1,115.0,888.0,1,5,2,5,912,0,0,912,1.0,0.0,1,0,2,1,3,5,8,1,3,1,1978.0,2,2.0,470.0,3,3,3,0,0,0,0,192,0,3,8,4,0.12095490716180371,182.4,912,0,0,0,0,1,1282.0,1800.0,1756464.0,147329.8573730862,156000.0
4,3,0.0,9144,1,1,1,3,3,4,3,2,0,0,6,6,1940,1982,1,1,8,8,2,0.0,3,3,1,3,3,1,3,399.0,1,484.0,883.0,1,4,2,5,988,517,0,1505,1.0,0.0,1,0,3,1,3,8,8,0,0,5,1940.0,1,1.0,240.0,3,3,1,0,0,0,0,0,0,0,8,4,0.164588801399825,188.125,1505,0,0,0,0,0,1231.0,2388.0,1750106.0,144902.68650745545,145000.0
9,3,64.0,7301,1,2,1,3,3,0,7,2,0,6,8,6,2003,2003,1,1,6,6,1,500.0,4,3,3,0,0,0,0,0.0,0,0.0,0.0,1,5,2,5,495,1427,0,1922,0.0,0.0,3,0,4,1,4,7,8,1,5,3,2003.0,2,2.0,672.0,3,3,3,0,0,177,0,0,0,0,3,4,0.26325160936857966,274.57142857142856,1922,0,0,0,0,1,1195.5,1922.0,0.0,147329.8573730862,198500.0
13,4,21.0,1680,1,2,1,3,3,4,2,2,3,5,7,9,1972,2007,1,1,6,6,1,510.0,3,3,1,3,3,1,5,162.0,1,321.0,483.0,1,4,2,5,483,504,0,987,0.0,0.0,1,1,2,1,4,5,8,0,0,5,1972.0,1,1.0,264.0,3,3,3,250,0,0,0,0,0,0,8,4,0.5875,197.4,0,0,987,0,0,1,1092.0,1470.0,969381.0,142350.77409713576,118000.0
5,3,0.0,18800,1,2,2,3,3,2,14,2,0,5,7,6,1976,1976,1,1,6,6,1,120.0,3,3,2,4,3,2,6,712.0,1,84.0,796.0,1,3,2,5,790,784,0,1574,1.0,0.0,2,1,3,1,3,6,8,1,3,1,1976.0,3,2.0,566.0,3,3,3,306,111,0,0,0,0,0,8,4,0.08372340425531914,262.3333333333333,1574,0,0,0,0,2,1632.0,2370.0,1572896.0,239166.5956582308,190000.0
6,4,59.0,10690,1,2,1,3,3,4,9,2,0,5,6,8,1920,1997,3,1,12,13,2,0.0,3,4,1,3,2,1,3,456.0,1,216.0,672.0,1,4,2,4,672,672,0,1344,0.0,0.0,1,0,3,1,3,6,8,0,0,5,1964.0,1,1.0,468.0,3,2,3,0,128,218,0,0,0,0,8,4,0.1257249766136576,224.0,1344,0,0,0,0,2,1128.0,2016.0,1341984.0,169838.09946396665,147000.0
0,3,0.0,9500,1,2,2,3,3,4,12,2,0,2,7,6,1963,1963,1,1,9,10,1,247.0,3,3,1,4,3,1,4,609.0,1,785.0,1394.0,1,4,2,5,1394,0,0,1394,1.0,0.0,1,1,3,1,3,6,8,2,4,1,1963.0,2,2.0,514.0,3,3,3,0,76,0,0,185,0,0,8,4,0.14673684210526317,232.33333333333334,1394,0,0,0,0,2,1200.0,2788.0,2736422.0,184014.04676214195,159000.0
8,3,101.0,9150,1,2,2,3,3,0,12,2,0,7,7,6,1962,1962,1,5,9,10,1,305.0,3,3,1,4,3,4,6,371.0,1,728.0,1099.0,1,4,2,5,1431,0,0,1431,0.0,1.0,1,0,3,1,3,6,8,1,4,2,1962.0,2,1.0,296.0,3,3,3,64,110,0,0,0,0,0,8,4,0.15639344262295082,238.5,1431,0,0,0,0,2,1200.0,2530.0,2156238.0,169183.56543281843,165000.0
0,3,78.0,7800,1,2,1,3,3,4,12,2,0,2,6,7,1954,1954,1,1,6,6,1,200.0,3,3,2,3,3,1,2,540.0,1,728.0,1268.0,1,4,2,5,1268,0,0,1268,0.0,0.0,1,0,2,1,3,7,8,1,4,1,1954.0,3,1.0,244.0,3,3,3,0,98,0,0,0,0,0,8,4,0.16256410256410256,181.14285714285714,1268,0,0,0,0,1,1200.0,2536.0,2477672.0,184014.04676214195,132000.0
0,3,0.0,9830,1,2,2,3,3,0,12,2,0,2,6,8,1959,2006,1,1,13,14,2,0.0,3,4,1,3,3,1,5,72.0,3,733.0,1063.0,1,5,2,5,1287,0,0,1287,1.0,0.0,1,0,3,1,4,7,8,1,4,5,1997.0,3,2.0,576.0,3,3,3,364,17,0,0,182,0,0,8,4,0.1309257375381485,183.85714285714286,1287,0,0,0,0,3,1200.0,2350.0,2132378.0,184014.04676214195,162000.0
5,3,0.0,8121,1,2,2,3,3,4,8,2,0,5,7,6,2000,2000,1,1,12,13,2,0.0,3,3,2,4,3,1,1,0.0,1,953.0,953.0,1,5,2,5,953,711,0,1664,0.0,0.0,2,1,3,1,3,7,8,1,3,1,2000.0,2,2.0,460.0,3,3,3,100,40,0,0,0,0,0,8,4,0.20490087427656692,237.71428571428572,1664,0,0,0,0,2,1560.0,2617.0,1906000.0,239166.5956582308,172400.0
4,3,80.0,17120,1,2,1,3,3,4,4,1,0,0,5,5,1959,1959,1,1,14,10,2,0.0,3,3,1,0,0,0,0,0.0,0,0.0,0.0,1,3,2,5,1120,468,0,1588,0.0,0.0,2,0,4,1,3,7,6,1,4,5,1991.0,3,2.0,680.0,3,3,1,0,59,0,0,0,0,0,8,4,0.0927570093457944,226.85714285714286,1588,0,0,0,0,1,1694.0,1588.0,0.0,144902.68650745545,134432.0
11,3,50.0,7175,1,2,1,3,3,4,20,2,4,2,7,6,1984,1984,1,1,9,10,2,0.0,3,3,1,4,3,1,5,623.0,2,0.0,744.0,1,3,2,5,752,0,0,752,1.0,0.0,1,0,2,1,3,4,8,0,0,1,1984.0,1,1.0,264.0,3,3,3,353,0,0,0,90,0,3,8,4,0.10480836236933798,188.0,0,0,0,752,0,2,1575.0,1496.0,1476096.0,199410.30821917808,125000.0
0,3,79.0,10634,1,2,1,3,3,4,12,2,0,2,6,7,1953,1953,1,1,8,8,2,0.0,3,3,2,3,3,1,4,428.0,2,0.0,608.0,1,3,2,5,1319,0,0,1319,1.0,0.0,1,0,3,1,3,5,6,0,0,1,1953.0,1,1.0,270.0,3,3,3,66,0,0,0,0,0,2,8,4,0.12403611058867782,263.8,1319,0,0,0,0,1,1200.0,1927.0,1187424.0,184014.04676214195,123000.0
5,3,65.0,8200,1,2,1,3,3,4,5,2,0,5,8,6,2003,2004,1,1,12,13,2,0.0,4,3,2,4,3,1,1,0.0,1,847.0,847.0,1,5,2,5,847,1081,0,1928,0.0,0.0,2,1,4,1,4,8,8,1,4,3,2003.0,3,2.0,434.0,3,3,3,100,48,0,0,0,0,0,8,4,0.23512195121951218,241.0,1928,0,0,0,0,2,1504.0,2775.0,1697388.0,239166.5956582308,219500.0
1,3,0.0,10020,1,2,2,2,3,4,7,2,0,2,2,2,1922,1950,1,1,13,14,2,0.0,2,2,0,2,1,4,4,350.0,1,333.0,683.0,1,4,1,4,904,0,0,904,1.0,0.0,0,1,1,1,2,4,3,0,0,6,1922.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,8,4,0.09021956087824351,226.0,904,0,0,0,0,0,1195.5,1587.0,1331850.0,98986.38527397261,61000.0
9,3,57.0,8846,1,2,2,3,3,1,5,2,0,6,6,6,1996,1996,1,1,12,13,2,0.0,4,3,2,4,3,3,6,298.0,1,572.0,870.0,1,5,2,5,914,0,0,914,0.0,0.0,1,0,2,1,3,5,8,0,0,5,1998.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,8,4,0.10332353606149672,182.8,914,0,0,0,0,0,1504.0,1784.0,1736520.0,147329.8573730862,148000.0
5,1,102.0,11143,1,2,2,3,3,0,21,2,0,5,9,6,2004,2005,1,1,5,5,2,0.0,4,3,2,4,3,1,1,0.0,1,1580.0,1580.0,1,5,2,5,1580,886,0,2466,0.0,0.0,3,0,4,1,4,8,8,1,4,1,2004.0,2,2.0,610.0,3,3,3,159,214,0,0,0,0,0,8,4,0.2213048550659607,308.25,2466,0,0,0,0,2,1555.0,4046.0,3167900.0,239166.5956582308,340000.0
0,3,88.0,11394,1,2,1,3,3,0,22,2,0,2,10,3,2010,2010,3,1,12,13,3,350.0,4,3,2,5,3,3,6,1445.0,1,411.0,1856.0,1,5,2,5,1856,0,0,1856,1.0,0.0,1,1,1,1,5,8,8,1,5,1,2010.0,3,3.0,834.0,3,3,3,113,0,0,0,0,0,0,6,5,0.1628927505704757,232.0,1856,0,0,0,0,1,1767.0,3712.0,3730560.0,184014.04676214195,394432.0
5,3,60.0,8123,1,2,2,3,3,4,8,6,0,5,7,6,2000,2000,1,1,12,13,1,16.0,3,3,2,4,3,1,1,0.0,1,982.0,982.0,1,5,2,5,1007,793,0,1800,0.0,0.0,2,1,3,1,3,7,8,1,3,1,2000.0,3,2.0,463.0,3,3,3,100,63,0,0,0,0,0,8,4,0.2215930075095408,257.14285714285717,1800,0,0,0,0,2,1560.0,2782.0,1964000.0,239166.5956582308,179000.0
4,3,50.0,5000,1,1,1,3,3,4,18,2,0,0,6,7,1924,1950,1,1,3,14,2,0.0,3,3,0,3,3,1,2,218.0,1,808.0,1026.0,1,3,2,5,1026,665,0,1691,0.0,0.0,2,0,3,1,4,6,8,1,4,5,1924.0,1,1.0,308.0,3,3,3,0,0,242,0,0,0,0,8,4,0.3382,281.8333333333333,1691,0,0,0,0,1,1536.5,2717.0,2000700.0,144902.68650745545,127000.0
0,1,60.0,7200,1,1,1,3,3,4,21,2,0,2,8,6,2006,2006,1,1,12,13,2,0.0,4,3,2,4,4,1,1,0.0,1,1293.0,1293.0,1,5,2,5,1301,0,0,1301,1.0,0.0,2,0,2,1,4,5,8,1,4,1,2006.0,2,2.0,572.0,3,3,3,216,121,0,0,0,0,0,6,5,0.18069444444444444,260.2,1301,0,0,0,0,2,1555.0,2594.0,2593758.0,184014.04676214195,187750.0
5,3,79.0,9245,1,2,2,3,3,4,5,2,0,5,8,6,2006,2006,1,1,12,13,2,0.0,4,3,2,4,3,3,1,0.0,1,939.0,939.0,1,5,2,5,939,858,0,1797,0.0,0.0,2,1,3,1,4,8,8,0,0,1,2006.0,2,2.0,639.0,3,3,3,144,53,0,0,0,0,0,8,4,0.19437533802055165,224.625,1797,0,0,0,0,2,1504.0,2736.0,1883634.0,239166.5956582308,213500.0
3,2,60.0,9000,1,2,1,3,3,0,20,2,0,1,7,4,1928,1950,1,1,13,14,2,0.0,3,3,0,2,2,1,1,0.0,1,784.0,784.0,1,3,1,4,784,0,0,784,0.0,0.0,1,0,2,1,3,5,8,0,0,5,1950.0,1,2.0,360.0,2,2,1,0,0,91,0,0,0,0,8,4,0.08711111111111111,156.8,784,0,0,0,0,1,1575.0,1568.0,1528800.0,124000.94691780822,76000.0
5,3,0.0,53107,1,2,3,2,3,0,4,1,0,5,7,6,1992,1992,1,1,6,6,2,0.0,4,3,2,4,3,3,6,985.0,1,595.0,1580.0,1,5,2,5,1079,874,0,1953,1.0,0.0,2,1,3,1,4,9,8,2,2,1,1992.0,3,2.0,501.0,3,3,3,216,231,0,0,0,0,0,8,4,0.036774813113148924,217.0,1953,0,0,0,0,2,1694.0,3533.0,3147360.0,239166.5956582308,240000.0
11,3,43.0,3182,1,2,1,3,3,4,0,2,4,2,9,6,2004,2005,1,1,12,13,1,16.0,4,3,2,4,3,1,6,24.0,1,1232.0,1256.0,1,5,2,5,1269,0,0,1269,0.0,0.0,2,0,2,1,4,6,8,1,3,1,2004.0,3,2.0,430.0,3,3,3,146,20,0,0,144,0,0,8,4,0.3988057825267128,211.5,0,0,0,1269,0,3,1455.5,2525.0,2518280.0,199410.30821917808,192000.0
4,3,58.0,8410,1,2,1,3,3,2,7,1,0,0,6,4,1910,1996,2,1,13,13,2,0.0,3,2,2,3,3,1,1,0.0,1,658.0,658.0,1,3,2,5,658,526,0,1184,0.0,0.0,1,0,5,1,3,8,8,0,0,6,1910.0,0,0.0,0.0,0,0,1,0,151,0,0,0,0,0,8,1,0.14078478002378123,148.0,1184,0,0,0,0,1,1195.5,1842.0,1313368.0,144902.68650745545,81000.0
8,3,72.0,7200,1,2,1,3,3,4,7,2,0,7,7,7,1976,1976,3,1,8,8,1,255.0,3,3,1,3,3,3,5,631.0,1,410.0,1041.0,1,5,2,5,1125,0,0,1125,1.0,0.0,1,0,3,1,3,6,8,1,2,5,1977.0,1,1.0,352.0,3,3,3,296,0,0,0,0,0,2,8,0,0.15625,187.5,1125,0,0,0,0,1,1195.5,2166.0,2057016.0,169183.56543281843,125000.0
0,3,93.0,9382,1,2,2,3,3,1,5,2,0,2,8,6,1999,2000,1,1,12,13,1,125.0,4,3,2,4,3,1,1,0.0,1,1468.0,1468.0,1,5,2,5,1479,0,0,1479,0.0,0.0,2,0,3,1,4,6,8,0,0,1,1999.0,2,2.0,577.0,3,3,3,120,25,0,0,0,0,0,8,4,0.15764229375399702,246.5,1479,0,0,0,0,2,1504.0,2947.0,2936000.0,184014.04676214195,191000.0
5,3,96.0,12474,1,2,1,3,3,4,16,2,0,5,0,6,2007,2008,1,1,12,13,3,272.0,5,3,2,5,3,3,6,1280.0,1,402.0,1682.0,1,5,2,5,1742,590,0,2332,1.0,0.0,2,1,3,1,5,9,8,1,5,3,2008.0,3,3.0,846.0,3,3,3,196,134,0,0,0,0,0,6,5,0.18694885361552027,259.1111111111111,2332,0,0,0,0,2,1832.0,4014.0,3377456.0,239166.5956582308,426000.0
4,3,50.0,8405,1,0,1,3,3,4,7,2,0,0,6,9,1900,1950,1,1,8,8,2,0.0,3,3,0,3,4,1,3,241.0,4,229.0,861.0,1,5,2,5,961,406,0,1367,1.0,0.0,1,0,4,1,3,7,8,0,0,5,1978.0,1,1.0,384.0,3,3,3,0,130,112,0,0,0,3,8,4,0.16264128494943486,195.28571428571428,1367,0,0,0,0,2,1195.5,2228.0,1678950.0,144902.68650745545,119000.0
5,3,71.0,12209,1,2,2,3,3,1,11,2,0,5,7,6,2001,2002,1,1,12,13,2,0.0,3,3,2,5,3,1,5,690.0,1,114.0,804.0,1,5,2,5,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,8,1,3,3,2001.0,3,2.0,560.0,3,3,3,125,192,0,0,0,0,0,8,4,0.1606192153329511,280.14285714285717,1961,0,0,0,0,2,1282.0,2765.0,1609608.0,239166.5956582308,215000.0
0,3,0.0,8339,1,2,2,3,3,4,12,2,0,2,6,8,1959,1959,1,1,8,8,2,0.0,3,3,3,0,0,0,0,0.0,0,0.0,0.0,1,3,2,5,882,0,0,882,0.0,0.0,1,0,3,1,3,5,8,0,0,1,1959.0,2,1.0,294.0,3,3,3,0,0,0,0,0,0,3,8,4,0.10576807770715912,176.4,882,0,0,0,0,0,1200.0,882.0,0.0,184014.04676214195,106500.0
1,3,0.0,7446,1,2,1,3,3,0,3,1,0,2,5,6,1941,1950,1,1,14,15,2,0.0,3,3,1,3,3,1,3,266.0,1,522.0,788.0,1,3,2,4,788,0,0,788,0.0,0.0,1,0,2,1,3,4,8,2,3,6,1941.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,2,8,0,0.10582863282299221,197.0,788,0,0,0,0,0,1231.0,1576.0,1536600.0,98986.38527397261,100000.0
4,3,60.0,10134,1,2,1,3,3,4,17,2,0,0,6,7,1940,1950,1,1,8,8,2,0.0,3,3,1,3,3,1,1,0.0,1,735.0,735.0,1,4,2,4,735,299,0,1034,0.0,0.0,1,0,2,1,3,5,8,0,0,5,1940.0,1,1.0,240.0,3,3,3,0,39,0,0,0,0,0,8,4,0.10203276100256561,206.8,1034,0,0,0,0,1,1374.0,1769.0,1433250.0,144902.68650745545,109000.0
0,3,68.0,9571,1,2,1,3,3,4,7,2,0,2,6,7,1956,1956,1,1,13,14,2,0.0,3,3,1,3,3,3,4,739.0,1,405.0,1144.0,1,3,2,5,1144,0,0,1144,1.0,0.0,1,0,3,1,3,6,8,0,0,1,1956.0,1,1.0,596.0,3,3,3,44,0,0,0,0,0,0,8,4,0.11952774004806185,190.66666666666666,1144,0,0,0,0,1,1195.5,2288.0,2237664.0,184014.04676214195,129000.0
0,3,60.0,7200,1,2,1,2,3,4,5,2,0,2,6,6,1972,1972,3,1,8,8,2,0.0,3,3,1,3,3,3,3,777.0,1,117.0,894.0,1,3,2,5,894,0,0,894,0.0,0.0,1,0,2,1,3,6,8,0,0,5,1985.0,2,2.0,600.0,3,3,3,215,0,0,0,0,0,0,8,4,0.12416666666666666,149.0,894,0,0,0,0,1,1504.0,1788.0,1762968.0,184014.04676214195,123000.0
5,3,69.0,7590,1,2,1,3,3,4,12,4,0,5,6,6,1962,1962,1,1,12,13,1,288.0,3,3,1,3,3,1,5,540.0,1,324.0,864.0,1,3,2,5,876,936,0,1812,0.0,0.0,2,0,4,1,3,8,8,1,3,1,1962.0,2,1.0,264.0,3,3,3,0,168,0,0,0,0,0,8,4,0.23873517786561266,226.5,1812,0,0,0,0,1,1200.0,2676.0,1695168.0,239166.5956582308,169500.0
1,4,60.0,8967,1,2,1,3,3,0,9,2,0,2,6,3,1920,1950,1,1,8,8,2,0.0,3,2,0,2,1,1,1,0.0,1,961.0,961.0,1,4,2,1,1077,0,0,1077,0.0,0.0,1,0,2,1,3,6,4,0,0,5,1920.0,1,1.0,338.0,1,1,1,0,0,0,0,0,0,0,8,0,0.12010705921712947,179.5,1077,0,0,0,0,0,1128.0,2038.0,1873950.0,98986.38527397261,67000.0
5,1,65.0,8125,1,2,1,3,3,4,21,2,0,5,8,6,2006,2007,1,1,5,5,3,100.0,4,3,2,4,3,1,6,812.0,1,280.0,1092.0,1,5,2,5,1112,438,0,1550,1.0,0.0,2,0,2,1,4,7,8,0,0,1,2007.0,3,2.0,438.0,3,3,3,0,168,0,0,0,0,0,8,4,0.19076923076923077,221.42857142857142,1550,0,0,0,0,1,1555.0,2642.0,2191644.0,239166.5956582308,241000.0
11,3,38.0,14963,1,2,3,3,3,4,24,2,4,2,9,6,1996,1996,1,1,3,3,2,0.0,4,3,2,4,3,1,6,786.0,1,474.0,1260.0,1,5,2,5,1288,0,0,1288,1.0,0.0,1,1,1,1,5,4,8,2,4,1,1996.0,3,2.0,500.0,3,3,3,120,30,0,0,224,0,0,8,4,0.08607899485397313,322.0,0,0,0,1288,0,3,1706.5,2548.0,2514960.0,199410.30821917808,245500.0
0,3,65.0,8767,1,2,2,3,3,4,5,2,0,2,8,6,2005,2005,1,1,12,13,2,0.0,4,3,2,4,3,3,6,24.0,1,1286.0,1310.0,1,5,2,5,1310,0,0,1310,0.0,0.0,2,0,3,1,4,6,8,1,4,1,2005.0,3,2.0,400.0,3,3,3,0,0,0,0,0,0,0,6,5,0.14942397627466636,218.33333333333334,1310,0,0,0,0,0,1504.0,2620.0,2626550.0,184014.04676214195,164990.0
